"date(UTC+0)","coin","amount","tag","comment"
"2026-03-29 12:00:01","USDT","3.30828649986501462","FundingFee","ESPORTS_USDT_PERP"
"2026-03-29 12:00:02","USDT","-8.7030997427237652","FundingFee","NOM_USDT_PERP"
"2026-03-29 16:00:03","USDT","0.3321053913874501","FundingFee","ESPORTS_USDT_PERP"
"2026-03-29 20:00:01","USDT","2.43281745964001849","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 00:00:03","USDT","0.35645292475417296","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 04:00:02","USDT","0.3851963734362825","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 08:00:03","USDT","0.38602857226984","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 12:00:01","USDT","0.049872352769","FundingFee","GOAT_USDT_PERP"
"2026-03-30 12:00:01","USDT","0.059434542794323242","FundingFee","TRUTH_USDT_PERP"
"2026-03-30 12:00:02","USDT","0.664642509891585","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 16:00:02","USDT","0.065466711844075152","FundingFee","TRUTH_USDT_PERP"
"2026-03-30 16:00:03","USDT","1.5308601501075225","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 16:00:03","USDT","0.09860133696","FundingFee","XVS_USDT_PERP"
"2026-03-30 16:00:04","USDT","0.050640022518","FundingFee","GOAT_USDT_PERP"
"2026-03-30 20:00:01","USDT","0.38843418080474184","FundingFee","ESPORTS_USDT_PERP"
"2026-03-30 20:00:02","USDT","0.059950331239239204","FundingFee","TRUTH_USDT_PERP"
"2026-03-30 20:00:02","USDT","0.04988596795","FundingFee","GOAT_USDT_PERP"
"2026-03-31 00:00:02","USDT","0.049696266777","FundingFee","GOAT_USDT_PERP"
"2026-03-31 00:00:03","USDT","0.34994798714115812","FundingFee","ESPORTS_USDT_PERP"
"2026-03-31 00:00:03","USDT","0.09782427984","FundingFee","XVS_USDT_PERP"
"2026-03-31 04:00:01","USDT","0.050649578","FundingFee","GOAT_USDT_PERP"
"2026-03-31 04:00:01","USDT","0.37251760432668205","FundingFee","ESPORTS_USDT_PERP"
"2026-03-31 08:00:01","USDT","0.36392834185089802","FundingFee","ESPORTS_USDT_PERP"
"2026-03-31 08:00:01","USDT","0.050925748","FundingFee","GOAT_USDT_PERP"
"2026-03-31 08:00:02","USDT","0.09759552236","FundingFee","XVS_USDT_PERP"
"2026-03-31 12:00:01","USDT","0.38277112294020971","FundingFee","ESPORTS_USDT_PERP"
"2026-03-31 12:00:02","USDT","0.049350115299","FundingFee","GOAT_USDT_PERP"
"2026-03-31 12:00:02","USDT","0.050060864196","FundingFee","MOVR_USDT_PERP"
"2026-03-31 16:00:02","USDT","0.36296153729135602","FundingFee","ESPORTS_USDT_PERP"
"2026-03-31 16:00:02","USDT","-0.00628405771987296","FundingFee","MOVR_USDT_PERP"
"2026-03-31 16:00:03","USDT","0.049787955217","FundingFee","GOAT_USDT_PERP"
"2026-03-31 16:00:03","USDT","0.09821220388","FundingFee","XVS_USDT_PERP"
"2026-03-31 20:00:01","USDT","-0.757862030266312464","FundingFee","MOVR_USDT_PERP"
"2026-03-31 20:00:02","USDT","0.049998866246","FundingFee","GOAT_USDT_PERP"
"2026-03-31 20:00:02","USDT","0.3503686025502","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 00:00:02","USDT","0.055470106692","FundingFee","MOVR_USDT_PERP"
"2026-04-01 00:00:03","USDT","0.371654846164545","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 00:00:03","USDT","0.09769626384","FundingFee","XVS_USDT_PERP"
"2026-04-01 00:00:03","USDT","0.049649980685","FundingFee","GOAT_USDT_PERP"
"2026-04-01 04:00:01","USDT","0.0502215145","FundingFee","GOAT_USDT_PERP"
"2026-04-01 04:00:01","USDT","0.36463368336301746","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 04:00:02","USDT","0.055467661284","FundingFee","MOVR_USDT_PERP"
"2026-04-01 08:00:01","USDT","0.0154096603251617","FundingFee","MOVR_USDT_PERP"
"2026-04-01 08:00:02","USDT","0.375813477185","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 08:00:02","USDT","-0.2971267254488251","FundingFee","DODO_USDT_PERP"
"2026-04-01 08:00:02","USDT","0.09773619772","FundingFee","XVS_USDT_PERP"
"2026-04-01 08:00:03","USDT","0.049351579","FundingFee","GOAT_USDT_PERP"
"2026-04-01 12:00:01","USDT","0.10705663498510272","FundingFee","MOVR_USDT_PERP"
"2026-04-01 12:00:01","USDT","0.049213494","FundingFee","GOAT_USDT_PERP"
"2026-04-01 12:00:01","USDT","1.5134682845772434","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 12:00:02","USDT","0.0404207766524166","FundingFee","DODO_USDT_PERP"
"2026-04-01 16:00:01","USDT","0.09780063244","FundingFee","XVS_USDT_PERP"
"2026-04-01 16:00:02","USDT","0.049088471841","FundingFee","GOAT_USDT_PERP"
"2026-04-01 16:00:02","USDT","0.106677355","FundingFee","MOVR_USDT_PERP"
"2026-04-01 16:00:03","USDT","1.928576832706902","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 20:00:01","USDT","0.07915336906459625","FundingFee","BANK_USDT_PERP"
"2026-04-01 20:00:01","USDT","1.3208775779494071","FundingFee","ESPORTS_USDT_PERP"
"2026-04-01 20:00:01","USDT","0.10627358","FundingFee","MOVR_USDT_PERP"
"2026-04-01 20:00:02","USDT","0.048808794482","FundingFee","GOAT_USDT_PERP"
"2026-04-02 00:00:01","USDT","0.106192825","FundingFee","MOVR_USDT_PERP"
"2026-04-02 00:00:02","USDT","0.09690679628","FundingFee","XVS_USDT_PERP"
"2026-04-02 00:00:03","USDT","0.0744738730125","FundingFee","BANK_USDT_PERP"
"2026-04-02 00:00:03","USDT","0.6445337211690432","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 04:00:01","USDT","0.1049815","FundingFee","MOVR_USDT_PERP"
"2026-04-02 04:00:01","USDT","0.382472337898464","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 08:00:02","USDT","0.10376969047","FundingFee","MOVR_USDT_PERP"
"2026-04-02 08:00:03","USDT","0.40290546533664966","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 12:00:01","USDT","0.033328535666062","FundingFee","ON_USDT_PERP"
"2026-04-02 12:00:02","USDT","0.024602922243","FundingFee","IRYS_USDT_PERP"
"2026-04-02 12:00:02","USDT","0.099096479375","FundingFee","MOVR_USDT_PERP"
"2026-04-02 12:00:02","USDT","0.69472107906557168","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 16:00:02","USDT","-0.09913704651936","FundingFee","HFT_USDT_PERP"
"2026-04-02 16:00:02","USDT","0.0252577784415","FundingFee","IRYS_USDT_PERP"
"2026-04-02 16:00:02","USDT","0.091213640715108912","FundingFee","POWER_USDT_PERP"
"2026-04-02 16:00:02","USDT","0.944214011735076","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 16:00:03","USDT","0.6295506609125664","FundingFee","AKE_USDT_PERP"
"2026-04-02 20:00:01","USDT","0.0257531415","FundingFee","IRYS_USDT_PERP"
"2026-04-02 20:00:01","USDT","0.91251595615459752","FundingFee","ESPORTS_USDT_PERP"
"2026-04-02 20:00:01","USDT","0.04736992140369909","FundingFee","YB_USDT_PERP"
"2026-04-02 20:00:01","USDT","0.22548000428640432819","FundingFee","AKE_USDT_PERP"
"2026-04-02 20:00:01","USDT","0.051357262765","FundingFee","XPL_USDT_PERP"
"2026-04-02 20:00:02","USDT","0.06093470729264952","FundingFee","POWER_USDT_PERP"
"2026-04-03 00:00:01","USDT","0.0259627065375","FundingFee","IRYS_USDT_PERP"
"2026-04-03 00:00:02","USDT","0.0948878035058349","FundingFee","POWER_USDT_PERP"
"2026-04-03 00:00:02","USDT","0.61948480143021613","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 00:00:02","USDT","0.55304576443493685","FundingFee","AKE_USDT_PERP"
"2026-04-03 00:00:02","USDT","0.051444762285","FundingFee","YB_USDT_PERP"
"2026-04-03 04:00:01","USDT","0.05449975810087116","FundingFee","YB_USDT_PERP"
"2026-04-03 04:00:01","USDT","0.3682876413586581","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 04:00:01","USDT","0.4556613802469866956","FundingFee","AKE_USDT_PERP"
"2026-04-03 04:00:01","USDT","0.025932242295","FundingFee","IRYS_USDT_PERP"
"2026-04-03 04:00:02","USDT","0.14669093187705","FundingFee","POWER_USDT_PERP"
"2026-04-03 08:00:02","USDT","0.359561203219854","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 08:00:02","USDT","-12.7896777160992","FundingFee","YB_USDT_PERP"
"2026-04-03 08:00:02","USDT","0.05183013987","FundingFee","AKE_USDT_PERP"
"2026-04-03 08:00:03","USDT","0.026529552","FundingFee","IRYS_USDT_PERP"
"2026-04-03 11:30:42","USDT","0.27755217","RiskCoverage",""
"2026-04-03 12:00:01","USDT","0.37387752723080286","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 12:00:01","USDT","-4.05081271142619232","FundingFee","YB_USDT_PERP"
"2026-04-03 12:00:02","USDT","0.218682663059683557","FundingFee","AKE_USDT_PERP"
"2026-04-03 12:00:02","USDT","0.026503233","FundingFee","IRYS_USDT_PERP"
"2026-04-03 12:00:02","USDT","-3.18891229654254165","FundingFee","MAGIC_USDT_PERP"
"2026-04-03 16:00:01","USDT","0.382692585152484","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 16:00:03","USDT","0.055736373495","FundingFee","AKE_USDT_PERP"
"2026-04-03 16:00:03","USDT","-0.54053665933026592","FundingFee","YB_USDT_PERP"
"2026-04-03 16:00:03","USDT","0.026792742","FundingFee","IRYS_USDT_PERP"
"2026-04-03 20:00:01","USDT","0.057120296265","FundingFee","AKE_USDT_PERP"
"2026-04-03 20:00:01","USDT","-0.41402693363832864","FundingFee","YB_USDT_PERP"
"2026-04-03 20:00:01","USDT","-4.3414219001387696","FundingFee","ALT_USDT_PERP"
"2026-04-03 20:00:01","USDT","0.39685097192643","FundingFee","ESPORTS_USDT_PERP"
"2026-04-03 20:00:02","USDT","0.054096183611652","FundingFee","IRYS_USDT_PERP"
"2026-04-04 00:00:02","USDT","0.05796109989978","FundingFee","IRYS_USDT_PERP"
"2026-04-04 00:00:02","USDT","0.05633029957668","FundingFee","AKE_USDT_PERP"
"2026-04-04 00:00:03","USDT","-0.1845790738176","FundingFee","YB_USDT_PERP"
"2026-04-04 00:00:03","USDT","0.376700772465402","FundingFee","ESPORTS_USDT_PERP"
"2026-04-04 04:00:01","USDT","0.059536284910269958","FundingFee","IRYS_USDT_PERP"
"2026-04-04 04:00:01","USDT","-0.22215604113976","FundingFee","YB_USDT_PERP"
"2026-04-04 04:00:01","USDT","0.398935079577104","FundingFee","ESPORTS_USDT_PERP"
"2026-04-04 04:00:02","USDT","0.33360569321304483315","FundingFee","AKE_USDT_PERP"
"2026-04-04 08:00:02","USDT","0.39461079659232","FundingFee","ESPORTS_USDT_PERP"
"2026-04-04 08:00:02","USDT","0.059848042427625011","FundingFee","IRYS_USDT_PERP"
"2026-04-04 08:00:02","USDT","0.07904741656","FundingFee","YB_USDT_PERP"
"2026-04-04 08:00:03","USDT","0.23539061180984736","FundingFee","AKE_USDT_PERP"
"2026-04-04 12:00:01","USDT","0.08030433376","FundingFee","YB_USDT_PERP"
"2026-04-04 12:00:01","USDT","0.27147030208001","FundingFee","RLS_USDT_PERP"
"2026-04-04 12:00:02","USDT","0.05764054598316","FundingFee","IRYS_USDT_PERP"
"2026-04-04 12:00:02","USDT","0.473567054689582","FundingFee","ESPORTS_USDT_PERP"
"2026-04-04 12:00:02","USDT","0.29598627939888684","FundingFee","AKE_USDT_PERP"
"2026-04-04 12:48:29","USDT","76.90257240251812255","RiskCoverage",""
"2026-04-04 16:00:02","USDT","0.0795513698","FundingFee","YB_USDT_PERP"
"2026-04-04 16:00:02","USDT","0.6023886462047808","FundingFee","AKE_USDT_PERP"
"2026-04-04 16:00:02","USDT","0.058791280506112735","FundingFee","IRYS_USDT_PERP"
"2026-04-04 20:00:01","USDT","0.5342188523795580303","FundingFee","AKE_USDT_PERP"
"2026-04-04 20:00:01","USDT","0.05355644984145666","FundingFee","IRYS_USDT_PERP"
"2026-04-04 20:00:02","USDT","0.0772438996","FundingFee","YB_USDT_PERP"
"2026-04-05 00:00:02","USDT","1.863658109525847777","FundingFee","AKE_USDT_PERP"
"2026-04-05 00:00:02","USDT","0.05620288796101","FundingFee","IRYS_USDT_PERP"
"2026-04-05 00:00:02","USDT","0.07793048984","FundingFee","YB_USDT_PERP"
"2026-04-05 04:00:01","USDT","0.07418721184","FundingFee","YB_USDT_PERP"
"2026-04-05 04:00:01","USDT","0.056403831522759","FundingFee","IRYS_USDT_PERP"
"2026-04-05 04:00:02","USDT","0.7259764153155380304","FundingFee","AKE_USDT_PERP"
"2026-04-05 08:00:01","USDT","1.06187563051833945","FundingFee","AKE_USDT_PERP"
"2026-04-05 08:00:02","USDT","0.063323308450555748","FundingFee","IRYS_USDT_PERP"
"2026-04-05 08:00:02","USDT","0.0746158","FundingFee","YB_USDT_PERP"
"2026-04-05 12:00:01","USDT","0.07420994","FundingFee","YB_USDT_PERP"
"2026-04-05 12:00:01","USDT","0.061509922002592","FundingFee","IRYS_USDT_PERP"
"2026-04-05 12:00:01","USDT","0.106689086717295069","FundingFee","AKE_USDT_PERP"
"2026-04-05 16:00:03","USDT","0.46151421288154158294","FundingFee","AKE_USDT_PERP"
"2026-04-05 16:00:03","USDT","0.05131370211725394","FundingFee","IRYS_USDT_PERP"
"2026-04-05 20:00:01","USDT","0.19941525460493588427","FundingFee","AKE_USDT_PERP"
"2026-04-05 20:00:01","USDT","0.05292229835616983","FundingFee","IRYS_USDT_PERP"
"2026-04-06 00:00:02","USDT","0.05645222780148","FundingFee","IRYS_USDT_PERP"
"2026-04-06 00:00:02","USDT","0.055289946795","FundingFee","AKE_USDT_PERP"
"2026-04-06 04:00:01","USDT","0.29455634365213119","FundingFee","AKE_USDT_PERP"
"2026-04-06 04:00:02","USDT","0.050366798482","FundingFee","IRYS_USDT_PERP"
"2026-04-06 08:00:02","USDT","0.049122566983","FundingFee","IRYS_USDT_PERP"
"2026-04-06 08:00:03","USDT","-1.70284399152068124","FundingFee","TREE_USDT_PERP"
"2026-04-06 08:00:03","USDT","0.055602445485","FundingFee","AKE_USDT_PERP"
"2026-04-06 12:00:01","USDT","0.0485917737235","FundingFee","IRYS_USDT_PERP"
"2026-04-06 12:00:01","USDT","-4.1947326927973752","FundingFee","SUPER_USDT_PERP"
"2026-04-06 12:00:01","USDT","0.0564439598145","FundingFee","AKE_USDT_PERP"
"2026-04-06 16:00:03","USDT","0.055379232135","FundingFee","AKE_USDT_PERP"
"2026-04-06 20:00:01","USDT","0.05504454603801","FundingFee","AKE_USDT_PERP"
"2026-04-07 00:00:02","USDT","0.055388160669","FundingFee","AKE_USDT_PERP"
"2026-04-07 04:00:02","USDT","0.0723256438806120213","FundingFee","AKE_USDT_PERP"
"2026-04-07 08:00:02","USDT","0.31076690367137515074","FundingFee","AKE_USDT_PERP"
"2026-04-07 08:00:03","USDT","0.0282362439481764","FundingFee","FOLKS_USDT_PERP"
"2026-04-07 12:00:01","USDT","0.05263370793","FundingFee","AKE_USDT_PERP"
"2026-04-07 16:00:02","USDT","0.050303286","FundingFee","IRYS_USDT_PERP"
"2026-04-07 16:00:02","USDT","0.064948963741299324","FundingFee","SWARMS_USDT_PERP"
"2026-04-07 16:00:03","USDT","0.2471031698963123232","FundingFee","AKE_USDT_PERP"
"2026-04-07 20:00:02","USDT","0.0619407738","FundingFee","SWARMS_USDT_PERP"
"2026-04-07 20:00:02","USDT","0.29993384999345868","FundingFee","AKE_USDT_PERP"
"2026-04-07 20:00:02","USDT","0.051254085269992","FundingFee","IRYS_USDT_PERP"
"2026-04-08 00:00:01","USDT","0.137678839812349072","FundingFee","SWARMS_USDT_PERP"
"2026-04-08 00:00:02","USDT","0.0544640574","FundingFee","AKE_USDT_PERP"
"2026-04-08 00:00:02","USDT","0.05142606768290904","FundingFee","IRYS_USDT_PERP"
"2026-04-08 04:00:01","USDT","0.064523082029","FundingFee","SWARMS_USDT_PERP"
"2026-04-08 04:00:01","USDT","0.15385139085583734","FundingFee","AKE_USDT_PERP"
"2026-04-08 04:00:02","USDT","0.053493830122304","FundingFee","IRYS_USDT_PERP"
"2026-04-08 08:00:03","USDT","0.049367846","FundingFee","IRYS_USDT_PERP"
"2026-04-08 08:00:03","USDT","0.66626128803551724","FundingFee","SWARMS_USDT_PERP"
"2026-04-08 08:00:03","USDT","0.0519082645425","FundingFee","AKE_USDT_PERP"
"2026-04-08 12:00:01","USDT","0.77046237719937448","FundingFee","SWARMS_USDT_PERP"
"2026-04-08 12:00:02","USDT","0.049867791908","FundingFee","IRYS_USDT_PERP"
"2026-04-08 12:00:02","USDT","0.06545591810764104","FundingFee","AKE_USDT_PERP"
"2026-04-08 16:00:02","USDT","0.583970190668045874","FundingFee","SWARMS_USDT_PERP"
"2026-04-08 16:00:03","USDT","0.322675955577452502","FundingFee","GRIFFAIN_USDT_PERP"
"2026-04-08 16:00:03","USDT","0.05052790853","FundingFee","IRYS_USDT_PERP"
"2026-04-08 20:00:02","USDT","0.051238726","FundingFee","IRYS_USDT_PERP"
"2026-04-08 20:00:02","USDT","0.070593423314868","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 00:00:01","USDT","0.199767397509675872","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 00:00:02","USDT","0.050791983242","FundingFee","IRYS_USDT_PERP"
"2026-04-09 04:00:01","USDT","0.0502038955","FundingFee","IRYS_USDT_PERP"
"2026-04-09 04:00:02","USDT","0.249826067932248896","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 08:00:01","USDT","0.080588655","FundingFee","IRYS_USDT_PERP"
"2026-04-09 08:00:02","USDT","0.36017024848119832","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 08:00:03","USDT","-9.6136572912111459","FundingFee","TNSR_USDT_PERP"
"2026-04-09 12:00:02","USDT","0.51022874363069","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 12:00:02","USDT","0.08149869","FundingFee","IRYS_USDT_PERP"
"2026-04-09 12:00:02","USDT","-8.1069348576918149","FundingFee","TNSR_USDT_PERP"
"2026-04-09 16:00:01","USDT","-10.454254841150326407","FundingFee","TNSR_USDT_PERP"
"2026-04-09 16:00:01","USDT","0.361952032387872","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 16:00:02","USDT","0.080901194724","FundingFee","IRYS_USDT_PERP"
"2026-04-09 20:00:01","USDT","-0.025045346169","FundingFee","FUN_USDT_PERP"
"2026-04-09 20:00:01","USDT","0.115476823266752","FundingFee","SWARMS_USDT_PERP"
"2026-04-09 20:00:01","USDT","-0.358518431676277054","FundingFee","AKE_USDT_PERP"
"2026-04-09 20:00:02","USDT","0.081023705658","FundingFee","IRYS_USDT_PERP"
"2026-04-09 20:00:02","USDT","-4.3888938806764624768","FundingFee","TNSR_USDT_PERP"
"2026-04-10 00:00:02","USDT","-0.025273091565","FundingFee","FUN_USDT_PERP"
"2026-04-10 00:00:02","USDT","0.073627926009","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 00:00:02","USDT","0.44620529163719796","FundingFee","AKE_USDT_PERP"
"2026-04-10 00:00:02","USDT","0.08426775279219381","FundingFee","IRYS_USDT_PERP"
"2026-04-10 00:00:02","USDT","-4.2618684648874563916","FundingFee","TNSR_USDT_PERP"
"2026-04-10 04:00:01","USDT","-0.0247687569","FundingFee","FUN_USDT_PERP"
"2026-04-10 04:00:01","USDT","0.08025754436028","FundingFee","IRYS_USDT_PERP"
"2026-04-10 04:00:02","USDT","0.072087171537","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 04:00:02","USDT","0.0988594193792688","FundingFee","AKE_USDT_PERP"
"2026-04-10 04:00:02","USDT","-2.2273457335132264","FundingFee","TNSR_USDT_PERP"
"2026-04-10 08:00:02","USDT","0.07768560083491746","FundingFee","IRYS_USDT_PERP"
"2026-04-10 08:00:02","USDT","0.0304518837","FundingFee","AKE_USDT_PERP"
"2026-04-10 08:00:02","USDT","-0.4794525137708304","FundingFee","TNSR_USDT_PERP"
"2026-04-10 08:00:02","USDT","0.073075389527","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 08:00:02","USDT","-0.0250621380567","FundingFee","FUN_USDT_PERP"
"2026-04-10 12:00:01","USDT","0.08359067295451278","FundingFee","IRYS_USDT_PERP"
"2026-04-10 12:00:02","USDT","-0.1226080591038805824","FundingFee","TNSR_USDT_PERP"
"2026-04-10 12:00:02","USDT","0.2867404113693488565","FundingFee","AKE_USDT_PERP"
"2026-04-10 12:00:02","USDT","0.134715060712372084","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 12:00:02","USDT","0.058852843683984","FundingFee","RAVE_USDT_PERP"
"2026-04-10 12:19:39","USDT","3.219623636316016","RiskCoverage",""
"2026-04-10 12:37:14","USDT","1.35813132","RiskCoverage",""
"2026-04-10 16:00:01","USDT","0.0724045361145132","FundingFee","TNSR_USDT_PERP"
"2026-04-10 16:00:01","USDT","0.08008308","FundingFee","IRYS_USDT_PERP"
"2026-04-10 16:00:02","USDT","0.08351104320669119828","FundingFee","AKE_USDT_PERP"
"2026-04-10 16:00:02","USDT","0.072938889","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 16:00:02","USDT","-2.624677847082","FundingFee","LPT_USDT_PERP"
"2026-04-10 18:47:07","USDT","23.1342452","RiskCoverage",""
"2026-04-10 20:00:01","USDT","0.075277352840488524","FundingFee","SWARMS_USDT_PERP"
"2026-04-10 20:00:01","USDT","0.09018973082236695046","FundingFee","AKE_USDT_PERP"
"2026-04-10 20:00:02","USDT","0.08655154137","FundingFee","IRYS_USDT_PERP"
"2026-04-11 00:00:02","USDT","0.0938589876","FundingFee","IRYS_USDT_PERP"
"2026-04-11 00:00:02","USDT","-0.03637239723516","FundingFee","SPK_USDT_PERP"
"2026-04-11 00:00:02","USDT","0.184709659949261034","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 00:00:02","USDT","0.03303672283821","FundingFee","AKE_USDT_PERP"
"2026-04-11 00:00:02","USDT","0.0024891590275","FundingFee","RAVE_USDT_PERP"
"2026-04-11 04:00:01","USDT","0.088408215","FundingFee","IRYS_USDT_PERP"
"2026-04-11 04:00:01","USDT","0.08954371853919492","FundingFee","AKE_USDT_PERP"
"2026-04-11 04:00:01","USDT","0.073702647","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 04:00:01","USDT","-0.01030893281759936","FundingFee","RAVE_USDT_PERP"
"2026-04-11 04:00:02","USDT","-0.031485604445328","FundingFee","SPK_USDT_PERP"
"2026-04-11 08:00:01","USDT","0.090237553875","FundingFee","IRYS_USDT_PERP"
"2026-04-11 08:00:02","USDT","-0.030070226772224","FundingFee","SPK_USDT_PERP"
"2026-04-11 08:00:02","USDT","-0.08248849823056","FundingFee","RAVE_USDT_PERP"
"2026-04-11 08:00:03","USDT","0.33381363585974315912","FundingFee","AKE_USDT_PERP"
"2026-04-11 08:00:03","USDT","0.07374847248","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 12:00:01","USDT","-0.282186449408561808","FundingFee","RAVE_USDT_PERP"
"2026-04-11 12:00:01","USDT","2.2587664391375326178","FundingFee","AKE_USDT_PERP"
"2026-04-11 12:00:01","USDT","0.071742504524","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 12:00:01","USDT","0.086973831315","FundingFee","IRYS_USDT_PERP"
"2026-04-11 12:00:01","USDT","-0.029280713746042584","FundingFee","SPK_USDT_PERP"
"2026-04-11 16:00:01","USDT","-0.188794376228708","FundingFee","RAVE_USDT_PERP"
"2026-04-11 16:00:01","USDT","-0.409618475115947824","FundingFee","AKE_USDT_PERP"
"2026-04-11 16:00:02","USDT","-0.30645059003318","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 16:00:02","USDT","0.043725362635595844","FundingFee","SPK_USDT_PERP"
"2026-04-11 16:00:02","USDT","0.08547588","FundingFee","IRYS_USDT_PERP"
"2026-04-11 20:00:01","USDT","0.077925556295","FundingFee","AKE_USDT_PERP"
"2026-04-11 20:00:01","USDT","0.957590569270149","FundingFee","AIN_USDT_PERP"
"2026-04-11 20:00:01","USDT","-0.1248905786142852096","FundingFee","BANANAS31_USDT_PERP"
"2026-04-11 20:00:01","USDT","0.3906457792306","FundingFee","SWARMS_USDT_PERP"
"2026-04-11 20:00:01","USDT","0.085944413205","FundingFee","IRYS_USDT_PERP"
"2026-04-11 20:00:02","USDT","-0.15305920089930111","FundingFee","RAVE_USDT_PERP"
"2026-04-12 00:00:02","USDT","0.0854178271215","FundingFee","AKE_USDT_PERP"
"2026-04-12 00:00:02","USDT","-0.0576891808033440672","FundingFee","BANANAS31_USDT_PERP"
"2026-04-12 00:00:02","USDT","0.08662185","FundingFee","IRYS_USDT_PERP"
"2026-04-12 00:00:02","USDT","1.29198221605334","FundingFee","AIN_USDT_PERP"
"2026-04-12 00:00:02","USDT","0.0967116049952264","FundingFee","SWARMS_USDT_PERP"
"2026-04-12 00:00:02","USDT","-0.116451607849604314","FundingFee","RAVE_USDT_PERP"
"2026-04-12 04:00:01","USDT","-0.105713208994228536","FundingFee","RAVE_USDT_PERP"
"2026-04-12 04:00:01","USDT","0.14434610079183","FundingFee","SWARMS_USDT_PERP"
"2026-04-12 04:00:01","USDT","0.081667215","FundingFee","IRYS_USDT_PERP"
"2026-04-12 04:00:01","USDT","1.45602869489700476","FundingFee","AIN_USDT_PERP"
"2026-04-12 06:51:09","USDT","1.623986630401063128","RiskCoverage",""
"2026-04-12 08:00:01","USDT","0.08264466","FundingFee","IRYS_USDT_PERP"
"2026-04-12 08:00:02","USDT","0.10955789521634166","FundingFee","SWARMS_USDT_PERP"
"2026-04-12 08:00:03","USDT","0.563546585952406","FundingFee","AIN_USDT_PERP"
"2026-04-12 12:00:01","USDT","0.08808727599","FundingFee","IRYS_USDT_PERP"
"2026-04-12 12:00:01","USDT","2.387537486994184","FundingFee","AIN_USDT_PERP"
"2026-04-12 12:00:01","USDT","0.6532733610054","FundingFee","TRADOOR_USDT_PERP"
"2026-04-12 12:00:02","USDT","0.1763881604831736","FundingFee","SWARMS_USDT_PERP"
"2026-04-12 16:00:02","USDT","0.5164444731555422","FundingFee","TRADOOR_USDT_PERP"
"2026-04-12 16:00:02","USDT","0.08234556183","FundingFee","IRYS_USDT_PERP"
"2026-04-12 16:00:02","USDT","0.127915810367467584","FundingFee","SWARMS_USDT_PERP"
"2026-04-12 17:37:05","USDT","3.4781966658390578","RiskCoverage",""
"2026-04-12 20:00:01","USDT","0.08419509","FundingFee","IRYS_USDT_PERP"
"2026-04-12 20:00:02","USDT","0.251216677509624","FundingFee","SWARMS_USDT_PERP"
"2026-04-13 00:00:02","USDT","0.0700915228002","FundingFee","SWARMS_USDT_PERP"
"2026-04-13 00:00:02","USDT","0.0521296630595117286","FundingFee","FIGHT_USDT_PERP"
"2026-04-13 00:00:02","USDT","0.088885713735","FundingFee","IRYS_USDT_PERP"
"2026-04-13 04:00:01","USDT","-0.98400055960647","FundingFee","IRYS_USDT_PERP"
"2026-04-13 04:00:02","USDT","0.10812218304080812","FundingFee","SWARMS_USDT_PERP"
"2026-04-13 04:00:02","USDT","0.0552566543347","FundingFee","FIGHT_USDT_PERP"
"2026-04-13 08:00:02","USDT","0.82695212121290676","FundingFee","SWARMS_USDT_PERP"
"2026-04-13 08:00:02","USDT","-4.00888792218915","FundingFee","IRYS_USDT_PERP"
